u,v,length
4215144656,4215144655,22.283111466972777
4215109669,4215123758,34.82364288416543
4215109669,9828173183,30.949868744201883
4215109669,4215162328,17.014656385722443
4215109669,9828223724,19.90844232305871
4215123758,4215109669,34.82364288416543
4215123758,9828223720,18.073284404608383
4215123758,9828173177,94.0135322694486
4215123758,9828223724,51.290518660998075
9828173183,4215109669,30.949868744201883
9828173183,9828173181,17.765850504605794
9828173183,9828173182,58.10686964415407
4215162328,4215109669,17.014656385722443
4215162328,9828223720,34.51726619167532
4215162328,4215162331,251.38409712144346
9828300060,9828223725,19.29964010988366
9828300060,4215109674,36.862273850072626
9828300060,9828300059,62.4409456774355
9828300060,9828300061,65.11581030872887
9828306584,4215109674,71.53003312951657
9828306584,9828178634,95.1597755244947
9828306584,9828306580,137.35183884603725
4215109675,9650944882,26.169900164980334
4215109675,9650944885,25.893217740546046
4215109675,4215109677,47.94570876228843
9650944882,4215109675,26.169900164980334
9650944882,9650944881,51.42230183740934
9650944882,9650944888,41.449379529297765
9650944885,4215109675,25.893217740546046
9650944885,9828173168,30.52411684503047
9650944885,9650944883,69.14123678491987
9828173186,4215109676,53.26761583760863
9828173164,9650944886,17.832475109991275
9828173164,9828173198,62.24921326832461
9828173164,4215109676,79.24535967051398
4215113138,9634752710,26.528149446098126
4215113138,9634719431,219.22490504242995
4215113138,9570459358,198.76318271025784
9634752710,5781708338,12.96028832553062
9634752710,4215113138,26.528149446098126
9634752710,9634752708,203.83812206712707
9634719431,9570459358,29.375948849749935
9634719431,9852269557,73.93486611294954
9634719431,9634769225,21.824653709041616
9634719431,4215113138,219.22490504242995
9570459358,9634719431,29.375948849749935
9570459358,9634752708,22.316206422025285
9570459358,4215113138,198.76318271025787
4215113140,826570876,65.45576964001843
4215113140,4215113141,8.374354119390977
4215113140,5781708334,23.092913685546083
5781708334,9852306074,34.57907780168244
5781708334,5781708340,93.52909313328662
5781708334,4215113140,23.09291368554608
4215113144,4215113146,95.68993478391876
4215113145,4215113147,30.91342992027532
9827902074,9827902075,35.74165988312407
9827902074,9589783329,20.569131889319593
9827902074,4215123722,102.93272463034144
9827902071,4215123723,44.699628936063974
9827902071,4215123732,99.98991365877501
9827902071,4215123722,20.072538737439075
11024222804,4215123723,34.05785312252556
11024222804,4215123728,18.82202387681007
11024222804,4215123732,151.41403047635407
9589783375,9589783330,36.55143574653153
9589783375,4215123724,24.701213418475007
9589783375,9589783342,178.4925178871295
9828025502,4215123724,31.748151598166302
9828025502,11024192298,45.736924514036204
9828025502,9828025504,60.71955328456396
4215123726,9589783329,58.914528527034385
9589783329,4215123726,58.914528527034385
9589783329,4215123730,26.881832312963247
9589783329,9827902074,20.569131889319593
9589783329,4215123732,16.269070007379998
4215162316,4215123733,15.922851985000023
4215162316,9828025498,72.23869903885556
4215162316,4215123730,44.82230177621777
4215123732,9589783329,16.269070007379998
4215123732,9827902071,99.98991365877501
4215123732,11024222804,151.41403047635407
9647991794,4215123734,88.33942472053694
9647991794,9828301726,26.724994587276974
9647991794,9647991796,17.481573852475382
9647991794,9647991793,77.41522536248294
9648012153,11024261765,59.872568842268805
9648012153,9827902097,18.230844309867095
9648012153,4215123734,57.36993659627364
9648012153,9634674650,55.694194770980516
4215123736,9634674644,9.576528661756358
4215123736,4215123734,79.88457209233884
4215123736,9647991793,83.9504475144283
4215123735,9828301726,21.633639668673048
4215123735,9827902051,15.891717520208038
4215123735,9827902052,81.9075193091885
9828301726,9647991794,26.724994587276974
9828301726,4215123735,21.633639668673048
9828301726,9828301727,63.61853384388992
9827902051,9647991797,16.156395463728412
9827902051,9647991796,48.525070890928646
9827902051,4215123735,15.891717520208038
9827902052,9828268220,15.40499714543064
9827902052,4215123740,38.300051329314705
9827902052,4215123735,81.9075193091885
9634674644,4215123736,9.576528661756358
9634674644,4215123738,26.88959972240052
9634674644,9827902099,66.66771792538746
9647991793,9828268220,33.531251919088724
9647991793,9647991794,77.41522536248294
9647991793,4215123736,83.9504475144283
9828268221,4215123741,55.58470764986865
9828268221,9828268220,38.6707835040903
9828268221,9828268222,46.6497652644691
9828268221,4215123738,104.47135057000511
4215123740,9827902052,38.300051329314705
4215123740,4215123741,38.00999932634099
4215123740,9647923408,162.33942209506571
4215123741,9828268221,55.58470764986865
4215123741,9647923413,45.36229601262118
4215123741,4215123740,38.00999932634099
9647923413,9828268222,61.92113731585188
9647923413,9828300056,34.319326541542154
9647923413,4215123741,45.36229601262118
9828268222,9828268221,46.6497652644691
9828268222,4215123747,72.79115652080895
9828268222,4215123743,81.60703477207423
9828268222,9647923413,61.92113731585188
4215123745,9828156133,50.542292560190084
9828156133,4215123745,50.542292560190084
9828156133,9828223776,32.997800293705566
9828156133,4215123754,82.40288772327953
4215123747,9828258715,37.710288669112984
4215123747,9828268222,72.79115652080895
4215123747,9828268218,50.5436289654131
9828258715,4215123747,37.710288669112984
9828258715,9828300057,56.83606765537304
9828258715,4215123753,150.36985309368373
9828268218,4215123747,50.5436289654131
9828178617,9828178626,29.76608078650749
9828178617,4215123749,23.51331794410226
9828178617,9828173216,87.54052012245154
9828173215,4215123749,64.36828718892711
4215123753,4215123751,17.338167366195936
4215123753,4215166556,14.433034766115215
4215123753,9828258715,150.36985309368376
9828300057,9828258715,56.83606765537304
9828300057,4215123751,84.78156850253971
9828300057,9828300056,79.87121734468045
4215166556,4215123753,14.433034766115215
4215166556,4215166557,74.14923203901344
4215166556,9828223725,108.86539019405996
9828173213,9828173214,20.666244482112734
9828173213,4215123754,44.298857776094444
9828173213,9828173211,40.80914277944711
9828173213,9828223782,68.22913809660547
4215123755,9828173214,26.618764450454133
9828223720,4215162328,34.51726619167532
9828223720,9828223719,23.175091474146353
9828223720,4215123758,18.073284404608383
9828223720,9828156126,87.91620511025778
9828173177,4215144656,25.00498007683586
9828173177,4215123758,94.0135322694486
9828173177,9828156127,44.501488324176435
4215144631,11024193993,15.020816180161036
4215144631,4215144632,64.36021922471627
4215144631,4215144635,63.53032869946367
4215144632,4215144634,19.18118480771444
4215144632,4215144631,64.36021922471627
4215144632,9828223756,52.44729041424714
4215144634,4215144638,37.55996411924215
4215144634,4215144632,19.18118480771444
4215144634,4215144633,43.02208859911888
9828223756,9648027034,71.59971677454516
9828223756,11024195668,39.985356344055226
9828223756,4215144632,52.44729041424714
4215144633,4215144634,43.02208859911888
4215144638,4215144642,33.11318669593072
4215144638,4215144634,37.55996411924215
4215144638,9828223747,44.62189716961153
9828223747,4215144642,78.7953726810639
9828223747,4215144635,51.16121943645332
9828223747,4215144638,44.62189716961153
4215144642,4215144644,22.119295637617967
4215144642,4215144638,33.11318669593072
4215144642,9828223747,78.7953726810639
4215144647,4215144651,32.92611996317009
4215144647,4215144644,28.9741590109978
4215144647,4215144639,158.37615259458886
9828223744,9828223726,18.604580478723523
9828223744,4215144641,122.61753059431285
9828223744,4215166557,108.2660268730755
4215144651,9828223732,21.556446182531428
4215144651,4215144647,32.92611996317009
4215144651,9828156134,18.23964879919673
4215144651,4215162324,79.07874092952035
9828223732,9828223726,18.45741629902107
9828223732,4215144651,21.556446182531428
9828223732,9828178632,124.5287803518569
9828156134,9828156127,3.908455196934807
9828156134,4215144651,18.23964879919673
9828156134,4215162323,41.50560899389852
4215162324,4215144651,79.07874092952035
4215162324,9828156126,24.259471777832143
4215162324,4215162327,72.22015729449359
4215144653,4215162323,30.708568665117024
4215162323,4215144653,30.708568665117024
4215162323,9828156134,41.50560899389852
4215162323,9828223778,37.4518463626139
4215162323,4215162322,84.43840419827679
4215144655,4215144656,22.283111466972777
4215144655,9642734305,65.05529713190512
4215144655,9828156129,55.42422690591215
9828156129,4215144655,55.42422690591215
4215144661,9828057693,30.094865606996954
4215144661,4215162332,15.017299919208874
4215144661,4215144667,116.59799512045535
9828057693,9828268227,35.040175836829626
9828057693,4215144661,30.094865606996954
9828057693,9828057694,120.46332271521966
4215162332,4215144661,15.017299919208874
4215162332,4215162331,21.15632754754353
4215162332,9828306591,246.88488542832187
4215144662,9828300091,37.4770148563156
4215144662,4215144669,67.99196674637315
4215144662,9828178638,110.61713868760314
9828300091,4215144662,37.4770148563156
9828300091,9828300099,29.57064038122207
9828300091,9828300089,39.14002558094547
4215144669,9828178654,42.257315414838565
4215144669,4215144662,67.99196674637315
4215144669,9828057675,75.75014920656376
9828178638,9828178639,57.13932316888363
9828178638,9828178636,27.002425025665794
9828178638,4215144662,110.61713868760316
4215144663,9828268226,40.510158609273866
4215144663,4215144666,49.39278306757591
4215144663,9828268227,78.0376412765789
9828268226,4215144663,40.510158609273866
9828268226,9828300041,34.832756243257215
9828268226,9828178634,202.46256842148262
4215144666,4215144663,49.39278306757591
4215144666,9828178641,19.969855721204468
4215144666,9828063141,36.274277723920285
4215144666,9623260035,143.30059310973877
9828268227,9828268224,22.87021912940277
9828268227,9828057693,35.040175836829626
9828268227,4215144663,78.03764127657888
9828178641,4215144666,19.969855721204468
9828178641,4215144671,55.449272397927515
9828178641,9828178636,36.04144125966997
9828063141,4215144666,36.274277723920285
9828063141,9828057694,4.904407338409089
9828063141,9828063142,102.97344707291234
9623260035,4215144666,143.30059310973877
9828063143,9828057694,17.368030949215026
9828063143,4215144667,19.156686170009657
9828063143,9828063144,103.44906144699395
9828178654,4215144669,42.257315414838565
9828178654,9828178639,75.19698315642756
9828178654,9828178642,25.727090228302085
4215144671,9828178641,55.449272397927515
4215144671,4215144672,28.467398480789498
4215144671,9828178637,35.47795134423955
4215144672,4215144671,28.467398480789498
4215144672,4215144673,2.5608434763305348
4215144672,9828063142,25.679598398648437
9828178637,9828178639,26.58502721290188
9828178637,4215144671,35.47795134423955
9828178637,9828178636,56.40639580612231
4215144673,4215144672,2.5608434763305348
4215144673,4215144678,35.04678209185695
4215144673,9828178642,138.15880130889954
9828063142,9828063144,25.475834631661716
9828063142,4215144672,25.679598398648437
9828063142,9828063141,102.97344707291234
4215144678,4215144673,35.04678209185695
4215144678,4215144679,19.144142750086623
4215144678,4215144674,73.99071486988879
9828178642,9828178654,25.727090228302085
9828178642,9828178655,50.98260256582849
9828178642,4215144673,138.15880130889954
4215144674,4215144678,73.99071486988879
4215144679,4215144678,19.144142750086623
4215144679,4215144682,25.57582838874368
4215144679,4215144680,102.45840158348872
4215144682,4215162333,32.285260398661016
4215144682,4215144680,67.45671956964904
4215144682,4215144679,25.57582838874368
4215144680,4215144682,67.45671956964904
4215144680,9828178667,23.73251691671922
4215144680,4215144683,31.52397345269504
4215144680,4215144679,102.45840158348872
4215144683,4215144680,31.52397345269504
4215144683,4215144685,61.84563389924267
4215144683,9828057709,41.36934231151749
4215162333,4215144682,32.285260398661016
4215162333,4215144685,3.5056858442486933
4215162333,9828217512,23.875129551958437
4215144685,4215162333,3.5056858442486933
4215144685,4215144686,43.31874938488718
4215144685,4215144683,61.84563389924267
9828057709,9828057707,22.54961629488724
9828057709,9828057711,12.787704076850762
9828057709,9828057708,66.70602863403862
9828057709,4215144683,41.36934231151749
9828057713,9828057711,23.48356062905972
9828057713,4215144686,23.899552147468285
9828057713,9828057712,62.89403986490918
4216744059,4216744035,194.85429601784213
4216744059,11009510655,158.42926352473552
4215150587,12088728475,169.1687832596155
12088728475,4215150588,579.5395103840415
12088728475,12088728476,11.573785781699119
4215150588,12217707966,20.020887631051824
4215150588,9850303103,15.481184972528471
12217707966,5781402290,84.24581634751577
12217707966,9850303103,21.254452452342026
9850303103,6684039738,13.387891641825345
9850303103,1820482881,552.479321799657
4215151192,4215151194,57.865034950878076
4215151192,5781402291,210.43194371760143
4215151192,11027485690,17.960275891107923
4215151194,5781402292,260.3541561773582
4215151194,4215151192,57.865034950878076
4215151194,11027485689,17.083071193440762
5781402291,4215151192,210.43194371760143
5781402291,5781402290,27.340634111210832
5781402291,11027485696,18.671890596823623
11027485690,4215151192,17.960275891107923
5781402292,4215151194,260.3541561773582
11027485689,4215151194,17.083071193440762
4215151206,5781402290,177.32136399959165
4215151206,11027485695,11.700263301100392
4215151206,9850303113,88.75534078171466
5781402290,4215151206,177.32136399959165
5781402290,12217707966,84.24581634751577
5781402290,5781402291,27.340634111210832
11027485695,4215151206,11.700263301100392
9850303113,9850303114,6.8729215546409375
9850303113,4215151206,88.75534078171466
9850303113,9849530229,302.4195699629324
4215151207,4215151227,131.16657477937622
4215151207,11027485688,15.773464810402615
4215151207,5781402295,173.54143437425685
4215151227,4215151207,131.16657477937622
4215151227,4215151244,71.19932053918134
4215151227,11027485697,10.796898147969141
11027485688,4215151207,15.773464810402615
5781402295,4215151207,173.54143437425685
4215151213,9849443271,8.200368501599602
4215151213,9849443230,89.12766976939447
4215151213,9849443273,188.82464802113594
9849443271,4215151213,8.200368501599602
9849443271,4215347031,111.74405301695312
9849443271,9849443260,154.71705149481573
9849443230,4215151213,89.12766976939447
9849443230,9850418243,351.55758637847356
9849443230,9849443273,142.88989570482178
9849443273,9849443230,142.88989570482178
9849443273,9849443241,46.02337467861095
9849443273,4215151213,188.8246480211359
4215151215,4215151246,75.2510661807435
4215151215,4215151247,111.9773685926135
4215151215,11027485694,10.842761359244813
4215151246,4215151244,126.02192951519874
4215151246,4215151215,75.2510661807435
4215151246,11027485693,8.848963303580295
4215151247,4215151215,111.9773685926135
4215151247,4215151248,106.1058098762463
4215151247,11027485692,10.830294156801688
11027485694,4215151215,10.842761359244813
4215151244,4215151243,97.64482815948152
4215151244,4215151246,126.02192951519874
4215151244,4215151227,71.19932053918134
11027485697,4215151227,10.796898147969141
4215151233,9849329873,25.671190171630904
9849329873,4215151233,25.671190171630904
9849329873,9849329880,43.84481755310099
9849329873,9849443260,22.8861640913715
9849329873,9850418255,59.44402839022605
4215151243,5781397520,13.480119634887297
4215151243,4215151244,97.64482815948152
4215151243,5781397521,159.7336685909537
5781397520,4215151243,13.480119634887297
5781397520,3654376732,302.7325624449612
5781397521,5781397522,12.508142766931327
5781397521,4215150587,357.72007741429223
4215151245,9849393715,27.64997461861805
4215151245,9849309878,42.51021460981923
4215151245,9849329888,66.2176983504478
9849393715,9849329880,9.68408590212734
9849393715,4215151245,27.64997461861805
9849393715,9849443259,20.46699628029574
9849309878,4215151245,42.51021460981923
9849309878,4215151258,109.84669798915955
9849309878,9849309884,92.36283564654967
9849329888,4215151245,66.2176983504478
11027485693,4215151246,8.848963303580295
4215151248,4215151247,106.1058098762463
4215151248,11027485691,12.134952910555768
4215151248,7184649774,60.41846128324349
11027485692,4215151247,10.830294156801688
11027485691,4215151248,12.134952910555768
7184649774,4215151248,60.41846128324349
7184649774,9849530259,15.599530011913723
7184649774,9849609735,51.40135446258388
4215151252,4215151253,54.006238665035355
4215151252,9849530229,6.193921786589473
4215151252,9849530224,8.047180492655663
4215151253,4215151252,54.006238665035355
4215151253,4215347034,274.62847151084475
4215151253,9850303114,227.80872153664333
9849530229,4215151252,6.193921786589473
9849530229,9850303113,302.4195699629324
9849530229,9849499004,247.05135400984798
9849530224,4215151252,8.047180492655663
9849530224,4215347036,84.28517538771692
9849530224,9849499005,78.66807821648138
4215347034,4215151253,274.62847151084475
4215347034,9850303114,71.11140599079714
4215347034,9849609735,142.93003734570664
9850303114,9850303113,6.8729215546409375
9850303114,4215347034,71.11140599079714
9850303114,4215151253,227.8087215366433
4215151258,9850418257,46.276436442269336
4215151258,9849309878,109.84669798915955
4215151258,4215347042,90.21843129758656
9850418257,9849315401,29.583578458213687
9850418257,4215151258,46.276436442269336
9850418257,9850418258,76.27380079024098
4215347042,9849309885,63.59461013450807
4215347042,4215151258,90.21843129758656
4215347042,9849309884,111.52480271647426
4215151261,4215151268,91.23093700160948
4215151261,9849499005,57.24888882706959
4215151261,4215151278,155.7370876079049
4215151268,4215151272,68.63355929363577
4215151268,4215151269,29.231874317953938
4215151268,4215151261,91.23093700160948
9849499005,9849530224,78.66807821648138
9849499005,4215151261,57.24888882706959
9849499005,9849499004,115.46590262888165
4215151269,4215151268,29.231874317953938
4215151275,4215151272,58.69877563557548
4215212634,9849498997,48.67414222202351
4215212634,4215151278,63.65412849930948
4215212634,4215212638,56.580141329949
9828025498,4215162316,72.23869903885556
9828025498,9828223774,61.642995280579626
9828025498,9828223772,31.052616593427484
9828025497,9828025500,19.424812569003382
9828025497,9828025493,63.68207670345745
9828025497,4215162317,78.38925037500641
4215162320,9828025492,37.885415728982835
4215162320,9828178620,40.27103720330197
4215162320,9828178622,114.63833670412292
9828025492,9828025489,34.37851212870746
9828025492,4215162320,37.885415728982835
9828025492,9673540186,37.90573095081978
9828025492,9828025491,105.97459364540956
9828178620,4215162320,40.27103720330197
9828178620,9828178622,72.4140409770127
9828178620,4215162322,74.41408255075896
9828178622,9828178620,72.4140409770127
9828178622,9828178624,18.57038538281043
9828178622,4215162320,114.63833670412293
4215162322,4215162323,84.43840419827679
4215162322,9828178620,74.41408255075896
4215162322,9828025491,40.506465637666935
9828025491,9642734304,37.0716040817846
9828025491,9828025492,105.97459364540956
9828025491,4215162322,40.506465637666935
9828223778,4215162323,37.4518463626139
9828223778,9828223776,19.544226361160543
9828223778,9828223777,64.96436411478862
9828156126,4215162324,24.259471777832143
9828156126,9828156127,74.87913888680802
9828156126,9828223720,87.91620511025776
9828156126,9828156122,74.06036797194933
4215162327,9828156122,13.993052461494745
4215162327,4215162324,72.22015729449359
4215162327,9828178631,22.316923930131907
9828156122,4215162327,13.993052461494745
9828156122,9828217515,49.03587980804845
9828156122,9828156126,74.06036797194933
9828178631,9828178632,24.324942149879618
9828178631,4215162327,22.316923930131907
9828178631,9828306598,51.436836404371455
4215162329,9828217515,39.10491414959259
4215162329,9828306591,20.330984549371273
4215162329,9828306592,10.733686665204823
9828217515,9828156122,49.03587980804845
9828217515,4215162329,39.10491414959259
9828217515,9828306591,56.7891436470797
9828306591,4215162329,20.330984549371273
9828306591,9828217515,56.7891436470797
9828306591,4215162332,246.88488542832187
9828306592,4215162329,10.733686665204823
9828306592,9828306598,137.36722323334985
9828306592,9828268225,137.85404879340558
9828217512,4215162333,23.875129551958437
9828217512,9828057692,18.460882229458544
9828217512,9828217511,49.3594103292546
9828217512,9828217513,45.25566414055018
4215164207,9828057715,76.00329496077404
4215164207,9942486230,26.020989959003657
4215164207,9942486229,12.415639049491125
9828057715,4215164207,76.00329496077404
9828057715,9942486011,26.059824784226315
9828057715,9644706550,25.69538469587678
9828057715,9942486231,32.658768935174
9942486230,9827828472,29.883429788125092
9942486230,4215164207,26.020989959003657
9942486230,9827828446,76.64355468909069
9942486230,9942486231,75.97987819289187
9942486229,4215164207,12.415639049491125
9942486229,9942486225,79.36750146189469
9942486229,9827828467,11.537429612129124
9827828494,4215164210,35.07435832339802
9827828494,9827828474,42.49581704072155
9827828494,4215164209,39.86674197676974
9827828494,9827828472,111.04111064401481
9827828491,9827828472,33.00029539402001
9827828491,9827828477,34.8811635309866
9827828491,4215164209,104.60371042951712
9827828491,9827828462,68.94625822838091
9586928497,9827828475,13.130867570805464
9586928497,4215164210,30.254469520256425
9586928497,9827855771,76.34236519833992
9942486012,9644706550,21.845072858725835
9942486012,4215164211,65.27288850704787
9942486012,9942486011,25.321519786897003
9942486012,9942486014,43.83061307774307
5781365066,9827855779,27.60654632787804
5781365066,9827855794,48.126676431995634
5781365066,4215164211,120.4998212322339
4215166557,4215166556,74.14923203901344
4215166557,9828306603,3.5650921595613205
4215166557,9828223744,108.2660268730755
9828223725,9828300060,19.29964010988366
9828223725,9828300058,70.70293279137866
9828223725,4215166556,108.86539019405996
9828223725,9828306599,95.11680206723169
9828306603,4215166557,3.5650921595613205
9828306603,9828178633,11.818118879351054
9828306603,9828306600,82.47484582451582
4215212293,9865325846,79.254260505572
4215212293,4215283406,92.96442608281234
4215212293,4215212290,51.92325444300842
4215283406,4215212309,97.2213579965995
4215283406,4215212293,92.96442608281234
4215283406,12695872023,56.094865617457685
4215212297,9865846140,38.09270301310582
4215212297,4215212300,34.67706072162667
4215212300,4215212297,34.67706072162667
4215212300,4215212302,60.4659511397584
4215212300,4215212294,70.12917179734283
4215212300,4215212311,138.50034327805633
9865846140,9853277317,127.00292749049355
9865846140,9865846148,161.60073527196172
4215212302,4215212300,60.4659511397584
4215212311,4215212300,138.50034327805633
4215212311,9865846139,106.18585556362119
4215212311,4215212326,124.57411095983271
4215212306,9865325875,27.82528293741882
4215212306,9864942391,406.5578903298186
4215212306,4215212313,83.56506000821614
9865325875,9865325876,3.2250902966351402
9865325875,4215212306,27.82528293741882
9865325875,9865325874,42.08627538020135
9864942391,9864942393,7.295936805220242
9864942391,4215212306,406.5578903298186
9864942391,9865370872,55.109444511275996
4215212313,4215212308,77.80910671781218
4215212313,4215212321,98.45729282047013
4215212313,4215212306,83.56506000821614
4215212308,4215212313,77.80910671781218
4215212308,4215283410,42.71028341191578
4215212308,4215212316,109.84569194075948
4215283410,4215212308,42.71028341191578
4215212316,9865325857,49.1597775430698
4215212316,4215283414,29.44434565794163
4215212316,4215212308,109.84569194075948
4215212309,9865325857,86.17578181519775
4215212309,4215212320,112.02572934811656
4215212309,4215283406,97.2213579965995
9865325857,4215212309,86.17578181519775
9865325857,4215212316,49.1597775430698
9865325857,9865325860,74.42954642264914
4215212320,4215212328,74.86214753605833
4215212320,4215212329,33.31650173942166
4215212320,4215212309,112.02572934811656
9865846139,4215212326,15.122729433140831
9865846139,9865846138,94.35137534033719
9865846139,4215212311,106.18585556362119
4215212326,9865846139,15.122729433140831
4215212326,4215212328,43.98268928598198
4215212326,9865846126,94.29992564447815
4215212326,4215212311,124.57411095983271
4215212321,4215212313,98.45729282047013
4215212321,4215212335,115.8124208225193
4215212321,9865325873,63.21981401879333
4215283414,9865325866,19.974339132299253
4215283414,4215212316,29.44434565794163
4215283414,9865325873,52.87336404520222
4215212328,4215212326,43.98268928598198
4215212328,9865846131,13.740118834903823
4215212328,4215212320,74.86214753605833
4215212329,9865846131,47.81549084569439
4215212329,4215212330,46.79330384353248
4215212329,4215212320,33.31650173942166
9865325873,4215212321,63.21981401879333
9865325873,9865325866,70.24276788205498
9865325873,4215283414,52.87336404520222
4215212323,4215212330,50.961299424162846
4215212330,4215212329,46.79330384353248
4215212330,4215212331,24.918539841859193
4215212330,4215212323,50.961299424162846
9865846126,4215212326,94.29992564447815
9865846131,4215212328,13.740118834903823
9865846131,4215212329,47.81549084569439
9865846131,9865846137,56.35890450733608
4215212331,4215212330,24.918539841859193
4215212331,4215212332,48.916648434573204
4215212331,4215212334,83.58729420059589
4215212332,4215212331,48.916648434573204
4215212332,4215212335,104.56181263882092
4215212332,9865325866,89.53706108215263
4215212334,4215212331,83.58729420059589
9865325866,4215283414,19.974339132299253
9865325866,4215212332,89.53706108215263
9865325866,9865325873,70.24276788205498
4215212344,4215283449,20.831899410384374
4215212344,4215283442,158.83962408210556
4215212344,4215212346,23.12198654456919
4215283449,4215212355,25.005987687220475
4215283449,4215212344,20.831899410384374
4215283449,4215283447,67.11039551233526
4215283442,4215283437,23.355974471281726
4215283442,9838358175,39.48789655739298
4215283442,4215212344,158.83962408210556
4215212346,4215212365,101.47071712763545
4215212346,4215212349,27.576835729419102
4215212346,4215212344,23.12198654456919
4215212365,4215212358,24.082761080836562
4215212365,4215212369,27.541770913027072
4215212365,4215212346,101.47071712763545
4215212349,4215212346,27.576835729419102
4215212349,4215212350,31.93144100329196
4215212349,4215212369,100.48743221435461
4215212347,4215212355,59.77606277968308
4215212347,4215283447,26.50952458916703
4215212347,9838346038,78.47215723338348
4215212355,4215212347,59.77606277968308
4215212355,9838346043,26.809362104865816
4215212355,4215283449,25.005987687220475
4215283447,4215283449,67.11039551233526
4215283447,4215212347,26.50952458916703
4215283447,4215283437,127.09562185900103
9838346038,9838346030,20.593800170631027
9838346038,4215212347,78.47215723338348
9838346038,9838346043,112.63241327188584
4215212350,4215212373,102.77136216232273
4215212350,4215212349,31.93144100329196
4215212350,4215212354,42.89991905119416
4215212369,4215212365,27.541770913027072
4215212369,4215212373,30.066295424466677
4215212369,4215212349,100.48743221435461
4215212373,4215212350,102.77136216232273
4215212373,4215212369,30.066295424466677
4215212373,4215212374,11.845631283203375
4215212354,4215212356,25.685259323540095
4215212354,4215212378,118.34611169305953
4215212354,4215212350,42.89991905119416
4215212356,4215212354,25.685259323540095
4215212356,4215212359,30.85461805943168
4215212356,4215212380,117.40346046825755
4215212378,4215212374,27.95766162459658
4215212378,4215212380,29.710718518836682
4215212378,4215212354,118.34611169305953
4215212378,4215362301,80.79414968523047
9838346043,4215212358,25.81556614444636
9838346043,4215212355,26.809362104865816
9838346043,9838346038,112.63241327188584
4215212359,4215212356,30.85461805943168
4215212359,4215212361,26.433085629102855
4215212359,4215212368,59.24220232997258
4215212380,4215212378,29.710718518836682
4215212380,4215212381,58.089140010249
4215212380,4215212356,117.40346046825755
4215212380,4215212390,86.81873550006982
4215212358,4215212365,24.082761080836562
4215212358,9838346043,25.81556614444636
4215212358,9838346030,109.87268449897113
9838346030,4215212358,109.87268449897113
9838346030,9838408934,163.21296357435693
9838346030,9838346038,20.593800170631027
4215212361,4215212359,26.433085629102855
4215212361,4215212360,27.83541110845879
4215212361,4215212381,117.23590847951294
4215212368,4215212359,59.24220232997258
4215212360,4215212361,27.83541110845879
4215212360,9838408938,43.24842465372841
4215212360,4215212382,129.56019888734903
9838408938,9838408937,24.756845571729375
9838408938,4215212384,132.32948716042978
9838408938,4215212360,43.24842465372841
4215212382,4215212381,22.57764807877988
4215212382,4215212384,41.720453427942566
4215212382,4215212394,106.79442693987717
4215212382,4215212360,129.56019888734903
4215212381,4215212380,58.089140010249
4215212381,4215212382,22.57764807877988
4215212381,4215212393,101.83662376946538
4215212381,4215212361,117.23590847951294
4215212374,4215212373,11.845631283203375
4215212374,4215212378,27.95766162459658
4215212374,4215212379,24.97074361559195
4215212379,9838408934,59.94431431176529
4215212379,4215212383,54.475158461649684
4215212379,4215212374,24.97074361559195
4215362301,4215212378,80.79414968523047
4215362301,9838547032,3.892577280304584
4215362301,4215212383,25.63707183321753
9838408934,4215212379,59.94431431176529
9838408934,9838346030,163.21296357435693
9838408934,4215212383,109.10030788309543
4215212383,4215362301,25.63707183321753
4215212383,4215212379,54.475158461649684
4215212383,9838408934,109.10030788309543
4215212390,4215212380,86.81873550006982
4215212390,9838547029,32.03964689415175
4215212390,9838547032,27.032580598187867
4215212393,4215362303,70.73818027866899
4215212393,4215212381,101.83662376946538
4215212393,4215212394,24.90494913694065
4215212393,9838547029,23.03234164127305
4215212384,4215212382,41.720453427942566
4215212384,4215212385,25.975648650796316
4215212384,4215212396,102.30537899854453
4215212384,9838408938,132.32948716042978
4215212394,4215212393,24.90494913694065
4215212394,4215212382,106.79442693987717
4215212394,4215212396,60.44997895721785
4215212385,4215212384,25.975648650796316
4215212385,4215283450,26.239129981789947
4215212385,4215212397,101.1956038907309
4215212385,9838408937,128.0640983831671
4215212396,4215212384,102.30537899854453
4215212396,9838408918,22.74226619360234
4215212396,4215212394,60.44997895721785
4215283450,4215212385,26.239129981789947
4215283450,9838408935,19.162974050239107
4215283450,4215212399,98.55637069720328
4215212397,4215212385,101.1956038907309
4215212397,9838408918,3.2779039632056954
4215212397,4215212399,26.321188849749568
4215212387,9838408935,3.6018247862070196
4215212387,4215212388,29.43570415137514
4215212387,4215212400,96.7406528104273
9838408935,4215283450,19.162974050239107
9838408935,4215212387,3.6018247862070196
9838408935,9838408936,53.52972813148427
4215212388,4215212387,29.43570415137514
4215212388,4215212401,95.09674964018117
4215212388,4215212391,63.816013625276625
4215212400,4215212387,96.7406528104273
4215212400,4215212401,28.00771898148828
4215212400,4215212399,21.031714284255617
4215212400,9838408924,103.28025532790082
4215212401,4215212388,95.09674964018117
4215212401,4215212402,24.990504598009153
4215212401,4215212400,28.00771898148828
9838547029,4215212393,23.03234164127305
9838547029,4215212390,32.03964689415175
9838547029,9838547031,70.5567174738253
