id,x,y
810494641,731348.0337448909,3162687.729075893
810494529,731467.9435993443,3162524.1563085034
810494688,731480.4058570594,3162627.099008041
810494553,731370.7708538851,3162535.175985161
810494411,731856.4029482325,3162562.1318091312
810495098,731866.2695252862,3162549.2876834255
810494418,731664.6237718543,3162592.9646806954
810494504,731614.6761651676,3162649.246080033
810494554,731712.6245852609,3162538.6296863137
810494990,731600.9107565655,3162539.00367411
810494726,731759.9801220488,3162673.7419482986
810494424,731554.9083934635,3162291.2434613295
824380294,731616.0730648391,3162340.0088711437
810494512,731560.3609323287,3162284.2993218303
9850390066,731516.354440541,3162342.561405058
810494432,731254.0393816285,3162927.9885136723
810494786,731294.0492757655,3162876.155376303
810494829,731432.0259171845,3163090.505496439
810495166,731113.6550000851,3162805.6230704854
810494435,730995.3150335136,3163465.568637179
810494909,730898.4069059213,3163447.224906557
810494437,730898.9737479415,3162858.5466036084
810495071,731008.237230381,3162713.742381071
810494457,731292.2633182304,3162638.9717092062
810494576,731222.0225660629,3162731.1556967017
810494562,731204.0368905715,3162566.2671417454
810494470,732077.1374447154,3162823.766773319
4214811661,732120.4063897772,3162773.6528053912
810494709,732113.3325000474,3162854.987129882
810494911,732030.0477566494,3162783.16093862
810495179,731872.1092492698,3162962.3191286367
810494479,731734.4680653198,3162782.7528629075
810494759,731781.4934280837,3162822.20300258
810494492,732196.4230676926,3162743.0266660345
4215113147,732159.8939071714,3162723.2200747216
4214811659,732226.7609899226,3162679.6504536294
4214811660,732293.1322369868,3162714.40805049
810494498,731664.0796360001,3162785.2632794436
6191984654,731570.4724838352,3162704.6543965116
810494738,731710.6768408669,3162731.089061489
810495067,731505.9990075231,3162869.9205986457
810494620,731750.2996070031,3162859.229301886
810494503,730877.8893005697,3163469.6946412115
810494937,730836.1802596322,3163431.6613019016
9840378382,730868.7906776055,3163480.913588434
810494526,731026.8053338948,3163598.335643188
810494776,731552.8665258542,3162596.5537235974
810494505,731846.5986985029,3162574.300809654
810494824,731806.9734781194,3162618.3894720934
824380373,731451.704532024,3162198.6820090218
810494520,731459.1478225631,3162418.93546733
810494815,731512.9842425352,3162464.5396448844
810494522,731477.5265570602,3163130.8113567927
810494727,731367.0190370075,3163272.049834353
9580723144,731009.0811233887,3163614.6510438034
810494541,731332.3054047152,3162824.9197185766
6487736258,731399.754669382,3162734.832255577
810494623,731279.0254402003,3162777.9634377966
810494557,731368.6816159275,3162142.8996290565
6113420786,731376.1796286012,3162148.857790256
810495152,731371.948692056,3162136.5775178554
810494968,731136.0807071388,3162654.3054822646
810494599,731098.833036859,3162705.550551289
9850390054,731110.8780281801,3162688.4134847317
810494783,731059.5600722624,3162758.751579082
810494826,731924.6473528021,3162835.537343738
810494894,731847.7392011656,3162823.2592358557
10889910017,730880.8656767552,3162871.94966662
10600870054,731109.8488187148,3163059.993231687
810494662,731685.9601078476,3162383.270141502
824380409,731621.4980990925,3162332.4765537786
810494872,731679.6750830244,3162390.7299816106
810494692,731370.2355147375,3163171.678899291
810494867,731322.6129386714,3163231.8436173224
810494898,731047.7823958974,3162893.824860332
810495097,731778.9491978517,3162651.0321992873
810494741,730978.4303418986,3162678.083500489
12875841750,730999.9886480838,3162650.0682353466
810494752,731792.1692821012,3162716.5242818543
810494962,731836.1734951781,3162757.2897454235
810495034,731820.6425109425,3162855.044255191
810494771,731947.8497616213,3162808.1438629474
810495065,731898.7823503249,3162865.417284035
10600870055,731118.8951540221,3163050.4587603696
9507854671,731767.4377274114,3162472.964706581
810494892,731818.9019908458,3162685.82968598
810495026,731005.862225592,3162948.282152832
10046920435,732072.4345158199,3162735.0806005644
1817488124,732488.4141214453,3163843.6841147896
810495172,731049.0016204461,3162585.427941633
810494969,731898.4493396473,3162922.7687589675
810494984,731871.104587039,3162897.3791817655
12875816037,730990.5214846957,3162698.302343303
7227857954,731825.5498143726,3162518.599611806
810495189,732103.4852420596,3162692.009260278
6191331531,731426.8620100183,3161982.0765753295
6093011918,731182.1236161636,3162429.7305643717
4215113146,732112.9319679409,3162697.396739108
10046920434,732080.9859832501,3162725.3817481045
810501037,731904.3474008744,3163018.874123752
1817487794,731937.0616057026,3163076.5807293477
824380301,731754.6406447235,3161582.460464486
3688972469,731765.2974648306,3161608.3841839475
824465182,731868.9454089373,3161514.9454724328
824380317,731900.2201299029,3162038.3169823666
10041439649,731972.5565298697,3162002.4270470906
824380420,731853.8530534502,3162159.333447192
11021803448,731753.9591291593,3161997.96754154
824465161,731629.3532215852,3161661.390572938
824380363,731689.7241046082,3161601.4564543474
824380408,731674.0681213533,3161586.255791137
824415700,731458.0032879674,3162190.523784856
824465191,731378.9938846596,3162141.6729674675
824380391,732198.784684052,3161838.715273088
824465157,732087.1408278327,3161943.413302212
4214811638,732030.686413368,3161733.397812139
4214811651,732262.2823289873,3161846.3495130134
4214811639,732188.7298852446,3161730.607819346
824511695,731643.3722510834,3161586.5802781987
1818297797,731626.200220311,3162325.861330289
824415714,731720.1486538545,3162263.187605527
4214908411,732005.0227787421,3162244.8098011585
3688972476,731869.7517443664,3162375.8522107806
824415698,731626.7374567451,3162056.113551519
824415708,731649.6158333991,3162074.8388463054
824415710,731673.9760343614,3161988.435496362
824465178,731592.733189876,3162094.614927324
824465100,731488.2246419442,3162151.714474649
824415715,731494.8097157928,3162220.2127523352
824465106,731384.2106180047,3162131.7968834885
824415701,731754.4827670475,3162156.5576881925
11021803452,731724.4468798563,3162138.932423034
824465194,731722.0042159484,3162197.0958093116
11288611668,731806.3006278202,3162058.8225869136
824465198,731675.759544798,3162133.367942657
824465186,731728.863442117,3161999.2895347583
824465164,731698.0390561573,3161996.761643348
824465156,731681.4495990828,3161864.4538447238
824465167,731666.2305757207,3162291.9809683887
824465122,731697.308599598,3162229.682656825
824465189,731525.2077740887,3162180.8858910664
824415717,731676.8285527966,3161659.53506955
6646370935,731679.7264314693,3161788.2345695104
3688972470,731720.1219894735,3161674.605942994
824465096,731542.6094883969,3161883.86272842
10046404781,731467.4859074845,3161893.898599961
824465104,731590.634052844,3161877.4495835607
824465150,731511.8331358307,3161971.0265108026
824465143,731556.5222770312,3162064.006056164
824465128,731452.0147239307,3162124.5210307552
824465103,731599.8031324211,3162158.366170474
824465126,731617.1394925921,3162171.715080837
824465145,731563.9440472028,3162130.769039759
824465184,731560.1287338167,3162208.3978388486
824465147,731634.549527281,3161873.8936892883
824465109,731549.4302292028,3162001.851097761
824465105,731427.168920429,3162023.030315308
824465158,731456.2241824664,3162045.2368649794
824465116,731436.2346477163,3161983.8251273097
824465107,731646.4803963569,3162136.8692904734
824465117,731665.8397498811,3162150.8792025587
824465120,731522.0543939804,3162038.310448845
824465132,731446.9365086318,3161920.76889257
824465175,731483.187926755,3162007.32780665
824465125,731493.9785014669,3162073.547433517
824465136,731671.3275167462,3162213.4350076574
824465148,731635.9318666174,3162186.179429192
824465129,731782.1702067121,3161694.1948800893
824465153,731723.0188203643,3161694.4441123144
11021820574,731769.3349643578,3161731.8839027854
824465197,731424.3324800357,3161653.713482853
824465160,731628.543699433,3162262.2961695697
824465144,731959.8314061421,3161686.955526369
3752654583,732009.5066268102,3161672.881642054
4214908392,731997.5825641841,3161824.19575814
3688972462,732029.2664928215,3161383.9215791277
4214908386,731941.5029181512,3161712.327818656
6646370936,731631.6544191332,3161790.5882645617
824465176,731595.8785452321,3162236.5583050544
6646370934,731724.6728006022,3161786.0299195326
824465154,732065.4210765534,3162211.134517224
9600016542,732121.2596736077,3162284.5788171613
4214908406,731973.3313769435,3162100.726088582
824465192,731726.1430145733,3161867.5996977123
9509569290,732070.7314940831,3161957.890674226
824465163,731434.6178859589,3161897.6844282504
10038527120,731423.1388519179,3161899.9857153273
3688972471,731732.361483839,3161871.4371554297
6112236467,731862.0362819943,3161502.467869363
3688959115,732018.3411316461,3161289.501985845
4214908390,731724.9896455538,3161803.6660074303
824499894,730752.9897199419,3161295.3075908604
824499963,730749.3691440879,3161232.589945309
824500094,730755.5466768097,3161339.454325712
824500066,730714.6694649027,3161298.0124604227
824499896,731021.39594254,3161157.340820862
824500040,731020.0932782085,3161130.06115687
824500129,731023.5404943994,3161202.0006893
824500119,730876.9488611486,3161165.8702476104
824499898,731237.8149428725,3161514.5146517633
824499953,731326.6670669138,3161508.3517185445
824499966,731232.3918064452,3161434.6413301565
824499921,731242.048997257,3161576.756946812
824499902,731296.5585143223,3161139.184618267
824500043,731294.1964475779,3161094.1876856326
824500060,731265.3081456457,3161141.262223399
824500037,731323.6329172188,3161137.3905637665
824499903,730884.3891838953,3161459.9893036196
824499972,730787.2158863135,3161465.182281591
824499992,730880.9968845046,3161410.5703824656
824500044,730888.9153599645,3161525.884966692
824499904,731137.1701421653,3160963.1465521413
824499918,731140.2664875604,3160968.962227451
824500007,731012.3632861417,3160971.9399259733
824499905,731325.5984410903,3161182.135754251
824499931,731377.2268816874,3161178.7642032825
824499916,731152.2455302291,3161193.4841155824
824499907,731365.9759030126,3160781.6952089574
824499950,731351.6579611367,3160782.9427041463
826489885,731350.4851184104,3160532.3665333535
824499908,730632.6704893494,3161238.4532398623
824500078,730636.7838624029,3161303.5200301115
824499976,730630.1999070052,3161199.342158763
824500016,730711.5343315466,3161234.494988641
824499912,731223.3175637897,3161014.3865566747
9852298115,731226.7060608368,3161028.7124316692
824500005,731112.8914521998,3161020.734946149
9742647692,731196.3189081745,3160974.613891469
824499914,731318.7348080827,3161266.5011186404
824500012,731157.1834433256,3161275.665110926
824499915,730571.9961233339,3160998.5825602417
824499977,730562.5376795576,3160999.1615355476
826489764,730535.732594476,3160438.7656690055
824500121,731066.0140985204,3161199.1901953346
824499946,731156.1518928414,3161258.4807198155
824499917,731352.198475814,3160791.269291682
9852298112,731361.2399043762,3160931.8426664174
824500090,731366.4972730888,3160789.9992443006
9678988205,731165.1911816869,3160952.0902156522
824499919,730936.9813029049,3161069.357980042
824500067,730872.8954570327,3161072.9739369345
824499940,730935.6571537969,3161031.2339952975
824500086,730979.8403102526,3161131.4520076616
824499989,731330.2284013751,3161571.4234844516
824500018,731175.490548107,3161580.787917536
824499925,731234.037459338,3161113.1139302887
824499943,731263.5261612319,3161111.511513848
824499995,731147.2663577666,3161117.8552612336
824499934,731227.8783948596,3161044.713204387
824499930,731023.1664754989,3161403.204937596
824500051,730955.6291546961,3161406.696802428
824500092,731093.8104952296,3161399.5418814025
824500108,731016.8956795664,3161267.4322733204
824500137,731387.0500726246,3161319.3531661234
824499933,730581.1506350685,3161153.759487121
824499985,730627.1839809894,3161151.627275038
824500107,730572.2875795052,3161005.6623305273
824500064,731142.8222217766,3161048.8453509747
824499937,730748.4294737991,3161603.9257803303
824500009,730796.3204568396,3161600.8330560657
824500134,730745.2059038291,3161551.3834817708
824500056,730701.4549040599,3161554.0146392067
824500033,730976.0425125019,3161029.102686518
824500074,730785.7869046181,3161039.1810265263
824499941,731316.2966308678,3161324.553565806
824500034,731319.6259982993,3161383.5182003155
824500098,731225.366990116,3161331.2522710245
9852298098,731255.3988348242,3161038.6811147877
824499945,731160.7998938201,3161335.9990988737
824500041,731164.3956634905,3161395.8891731035
824500042,731084.9701928326,3161263.053166074
824499948,730791.7331349133,3161532.552370017
824499949,732307.4556411826,3160875.2286048383
11982605894,732321.2148050142,3160887.853339265
8826357776,732209.9512377589,3160965.9695345084
824499952,730838.7251465557,3161168.1220508744
824499965,730832.8012537692,3161075.244374921
824500022,730841.6581472693,3161214.0391983273
824500023,731322.1773764981,3161428.8293691743
824499955,730795.508739391,3161217.0996462842
824499981,730791.5152708818,3161143.996404891
824500110,730802.043281439,3161336.633446117
824499959,731399.1457699974,3161567.4177917717
824499960,730783.254392033,3160992.795036552
824500003,730782.8728055519,3160985.8243538346
9852323256,730914.1503365663,3160983.9750948953
824499961,731012.8352150844,3160978.7904420043
824500105,731015.1444147939,3161027.023830356
824500030,730747.0786157612,3161192.8059932413
824500097,730787.8950218722,3161077.786081517
824500087,731229.3023155739,3161389.2974157366
824500099,731086.2164161386,3161622.7796539725
824499970,730571.0954218794,3161177.211990896
4214908368,730466.3420222817,3161183.456155025
826570326,730585.6185729329,3161403.800497118
824500095,730740.0600555108,3161467.701910427
824499975,730929.9691292904,3161458.4592745537
824500062,730926.8091215148,3161408.191136033
824500109,730933.997218812,3161522.7928585904
824500053,731076.722505686,3161450.4530639015
824499999,730562.868503008,3161006.230991781
9507967142,730462.8720130065,3160971.621577399
824499980,731063.4850001013,3161154.6779533797
824500068,731056.0781030615,3161024.3935610116
824500071,731091.2162456029,3161152.8297934174
824500048,730744.3842732888,3161146.1839801976
824499998,730789.3049048204,3161103.626361599
824499984,731114.6068835584,3161050.4066670714
824500055,731120.3884238105,3161150.8881498277
824499991,730597.4034760654,3161425.265625164
824500010,730690.7617894532,3161420.4283737433
824500019,730806.2962055379,3161414.443084929
824500014,731149.2663877116,3161148.9740381953
3752654558,730744.8846388608,3161105.856245424
824500002,731390.3350070536,3161177.78117702
824511686,731377.7382977234,3160970.8873069775
9852323249,731419.3659225067,3161175.5602899287
824500125,731083.553469351,3161022.629014958
826490032,730918.2275451251,3160976.78179527
824500038,731084.8690483379,3161582.892142891
824500026,730797.536204465,3161639.9971470744
824500111,730737.0148904833,3161418.0238097887
824500013,732313.9136781909,3160868.482071893
6191442110,732208.8513094634,3160769.9790947735
824500020,731167.371639254,3161445.5107341143
9509576892,730705.1018835178,3161645.7164509823
824500052,731321.6652315452,3161092.257258918
824500139,731080.5456032187,3161512.731466038
824500072,732150.7419459198,3160734.178102812
10996544534,732151.8306372877,3160724.6862008404
826478462,732061.1628135316,3160735.1761396835
3752654557,730742.5278623053,3161041.589037769
824500076,730633.7017922859,3161650.087534923
3610022628,730565.1523429984,3161651.3772856453
824511761,731554.7182977363,3160778.625700921
6093427911,731064.2490572031,3161624.2867958187
824511664,731625.7532922837,3160862.889299824
824511789,731622.2348863408,3160795.216755859
824511762,731629.5091227562,3160934.890834783
824511820,731844.0036766208,3160850.317736093
824511665,731942.035607385,3161003.397114477
824511821,731963.2146915577,3161013.595860002
824511799,731950.0707157743,3160955.5342607135
824511842,731860.6889128162,3161086.68778017
824511666,732125.1034869342,3160905.123353207
824511823,731947.4619844609,3160917.1848784876
824511723,732121.8988040354,3160833.620186003
824511704,732125.8927006593,3160922.6136035426
824511668,731948.6580853881,3160934.9049059604
824511696,732100.4922545037,3160924.372485754
824511814,731850.091645764,3160940.94896831
824511669,731408.8041667618,3160968.2630104045
824511679,731407.6794545018,3160948.8702442567
824511711,731671.4766537813,3160972.110910534
824511776,731567.4982623515,3160958.2805764223
824511670,731713.962928145,3161324.704228558
824511792,731722.4746225674,3161450.21051488
824511801,731662.6168620455,3161327.18171386
4214908374,731757.6639710544,3161342.987602871
824511673,731658.951745362,3161279.3424775517
11505392788,731751.3726380544,3161276.4908132157
824511787,731644.7743162904,3161238.347359582
824511735,731403.6154480642,3160878.525995813
824511722,731566.1631962142,3160939.6375943962
824511681,732101.6333396077,3160944.3644902627
824511777,732105.0739266146,3161004.4517328287
824511682,731942.4787064916,3160843.983462353
824511736,731933.4879366005,3160774.9050863064
824511684,731526.8448449357,3161463.4964234
11022293348,731588.6659880995,3161461.4582741484
9852320108,731528.0336450954,3161507.3726237044
824511771,731433.3674097259,3161385.6088845013
824511740,731521.9859471369,3161378.9437668235
824511693,731574.2704597206,3161254.162327053
824511839,731608.5382849604,3161273.7555584456
824511739,731512.812552927,3161254.1122066565
9852320116,731691.3279674564,3161163.3708562544
824511738,731606.5339586705,3161589.6108478336
10720571113,731669.6978643204,3161503.7860660376
824511701,731499.9781540614,3161168.891997793
9852323232,731473.1626128537,3161173.4405561625
824511851,732194.3783525679,3160984.1113577695
824511710,731851.5322124964,3160960.6696384815
824511768,731855.9015328058,3161020.8859520406
824511743,731670.3181237567,3160951.9745224384
824511754,731673.2514927841,3161030.4019305757
824511781,731561.0847009687,3160868.1643752432
824511730,731556.1493337079,3160798.856140924
824511825,731425.9275227303,3161257.718183061
824511749,731931.0552650078,3160754.366437792
824511747,731592.6726327885,3161330.5558589906
9852320113,731516.156788624,3161299.394783761
824511786,731583.5798998273,3161375.049381186
824511742,731718.7900139843,3161092.962199313
824511819,731860.4192095385,3161083.0012489343
824511837,731630.52319949,3160954.414521725
824511845,731614.6025710555,3161329.4924297277
824511784,731929.8274362776,3160745.1724167406
826478121,732060.9936126345,3160746.1942100506
824511753,731866.8371418165,3161498.3050993565
824511802,731841.7807001827,3161450.5857523466
9852323248,731564.2224290102,3161039.3460997688
824511757,731623.6095952522,3161481.497395591
826478627,731823.2689669188,3160761.7031056853
824511793,731554.0649375408,3160769.576148465
824511807,731848.8225340934,3160921.963494764
9852320114,731428.651893622,3161304.662738389
826478124,731823.0501463712,3160750.9878382613
824511855,731722.7701970596,3161185.758144645
10720571114,731672.8867145447,3161477.670515928
4214908379,731817.3088300594,3161411.9036270627
4214908375,731889.528160586,3161366.7632393893
824511806,731553.0609708426,3161193.4914836683
824511808,732201.265712413,3160777.8010531706
824511829,731591.2256645125,3161543.93647821
9852320109,731530.4048170876,3161544.4198582624
4214908370,731770.9864992737,3161304.432246636
826478152,731780.766232005,3160053.3867033212
826478696,731779.9784856457,3160044.700380684
826478199,732486.9545130337,3160690.14803055
7135163870,732465.2299472671,3160607.2336555477
826478279,730517.383656597,3160120.7389251017
826478701,730516.6888620035,3160108.772602081
1820482832,730666.4481604191,3160114.002380827
826478283,731110.1318220429,3158215.5537469797
826539582,731142.6435295553,3158268.1296684216
6093051656,730450.3670314688,3158685.447941308
826478327,731332.9629802937,3159137.8758100383
826539986,731320.0458536218,3159146.4358705245
826478567,731325.1010570453,3158919.9218992484
826478346,732384.0035689806,3160327.581047721
826478777,732405.675932362,3160325.2941449354
6631090479,732373.3227087186,3160328.544641302
12728215661,732431.3876980668,3160745.8386006798
826478394,730504.9007092388,3160109.294787705
826478471,730505.6053023298,3160121.261301667
1819560539,730346.0701937786,3159974.782534568
4214848460,730516.5565952847,3160306.687469082
826478520,732328.0845195935,3159993.9225382893
9681688944,732323.0588017941,3159972.833443674
826478524,730906.6552651187,3160107.1221591793
9857394531,730907.2590605215,3160103.30874574
9509614065,730906.0179784535,3160148.921865727
9857227247,731323.1046871097,3158863.7668775045
1817401390,731342.7865263503,3158920.31507796
826478587,730531.3282681049,3160543.7361358013
4214908338,730536.645632409,3160623.8060822175
4214848490,730486.5333482915,3160569.898400365
826478614,731308.8327992092,3160097.487279707
9857431966,731287.6742467398,3160102.513976083
826489966,731335.5891044717,3160533.125885183
826478663,731172.432167284,3160094.475271527
9857431972,731166.771502801,3160097.04691422
826540003,731293.7189836133,3160024.896145927
9857345933,730961.6923002101,3160063.1453022533
826540061,731873.2830937055,3160037.264819806
826478778,730428.069850826,3160122.520077277
11152516089,730400.5539057674,3160152.160265322
826478790,732309.757772392,3159995.3334516673
826489697,731086.2080851465,3160549.850265977
826489816,731179.4650512603,3160543.5839520376
9857389910,731087.0428421688,3160565.1125382194
826489703,730924.0628148713,3160222.92277501
9857389890,730907.068946199,3160196.9640209903
826489942,730946.1827096763,3160219.7660649335
9857389889,730891.5708304673,3160206.4049794376
826489735,731159.5061128186,3160202.848202414
3752654571,731160.5624773453,3160256.024262776
826489926,731105.2835419122,3160126.037961151
9857389863,731018.2852057643,3160211.008092335
12836732231,730528.0816251448,3160306.093610684
826490002,730524.3958138162,3160439.252332792
826489786,731163.0890927294,3160305.6368518607
11152490666,731196.7896705036,3160302.5426751752
4214908320,730917.3182841938,3160418.191060613
9857389891,730928.5465067115,3160181.686693555
826489996,730918.6399390046,3160983.6754812105
9852323254,730913.7379400935,3160977.081409283
9852323258,730914.6466446246,3160909.596435796
826539420,728870.1009966414,3160561.3978308863
9855377294,728875.6985313518,3160569.0356688993
5781018858,728838.1434683586,3160585.133509838
826539424,728979.0854678741,3159771.798927223
826539622,728986.8464088906,3159783.481687198
826539738,728337.6877641312,3160340.781243047
826539426,729836.1136990185,3159207.9800029527
826539706,729828.992090594,3159195.1671445197
826539724,730408.5270804208,3158808.587376565
826539430,729883.5497401799,3160105.9644212737
4214848446,729884.068609073,3160119.9451739173
4214908309,729529.3849835384,3160146.8906603097
826539441,730399.6069471617,3158787.655824609
6093051673,730377.9806288058,3158760.5760107534
12211345030,730402.4651511558,3158800.6624979046
826539445,728807.3178511967,3160609.567710084
9855377297,728813.3324734755,3160616.903204331
826539680,728653.3521261923,3160731.0444171107
826539452,731073.0926635985,3159708.256174841
826539909,731084.5308688595,3159700.6757520186
826539459,728429.817718931,3161489.660734034
826539469,728066.0649189948,3160797.547856196
826539570,727951.5658806714,3160741.1462647268
826539580,728054.3133625605,3160804.293300996
826539477,729482.3645630057,3160672.8480993873
9634752707,729499.6811790788,3160656.433582962
5781708338,729461.2681515724,3160693.812224155
5781016648,729464.2749324393,3160635.239145046
9857431936,729550.9589951967,3160760.9861694607
826539484,731309.5048464943,3160016.780805988
11237550296,731438.4421032413,3160046.2800940685
9857324839,731223.1696659037,3159849.580239467
826539496,729204.447385264,3160524.7998702303
826539666,729196.9662987352,3160453.281990558
826539555,729374.7755792876,3160511.1786236307
9855290300,729181.257712241,3160555.7024805457
5781016651,729210.7949974098,3160571.669792736
826539508,728709.9468374114,3161406.202037833
826539880,728644.3574323489,3161531.210708896
826539766,728959.9862808983,3161429.0582968513
826539983,728823.9818743975,3161166.5392696974
826539509,728144.3635213437,3161333.0300896005
826539912,727907.3128397998,3161219.558904992
826539749,728162.7251809802,3161294.968926891
826539525,728466.031380309,3161443.277461622
826539551,728473.4297939152,3161446.903246402
826539803,728447.808930736,3161479.6777868364
826539534,730864.1176261094,3159483.990757041
826539935,731066.8127887762,3159701.501881342
826539694,730874.459716186,3159476.388544817
4214848289,730789.9750179175,3159532.515176959
826539539,728428.5557991939,3160464.0278847753
826539751,728433.7862999699,3160459.8721593106
6639549698,728663.8266363947,3160799.814932494
826539542,731285.6845866853,3159795.418289589
2666117034,731297.881821567,3159798.9963512872
826539907,731239.3114890464,3159826.4034011597
826539906,728505.2897050936,3161378.825313528
826539553,730852.5845363134,3159471.5227353247
826539796,730863.8181364816,3159463.89371341
826539607,729369.1672367371,3160438.566246099
5781018854,729380.1173548728,3160574.394496023
826539566,731078.2979647835,3159694.0221686163
826539687,727943.0859697172,3160733.1978365653
826540096,728341.193892624,3160359.310459404
826540008,728101.8932177312,3160827.3168625482
3773117829,727690.6187014317,3161018.4750538743
826539819,731149.3775176079,3158277.720270807
9992581215,730986.2956034173,3158374.4980921247
826539892,729382.0008307599,3160435.6241122815
6627351992,728999.0722488145,3159775.593196299
826539786,729094.9372743353,3159937.1509017954
826539631,731156.9466486599,3158258.343736127
826539653,731337.2795389045,3159152.3419151255
1817401451,731346.6206230329,3159142.9019149365
9855377300,729108.9947983677,3160460.210611087
826539674,730854.0659833617,3159452.9686999014
826539968,730843.2104037917,3159460.2947139475
826539939,727933.8924542468,3160742.310461689
11507977846,731140.1874096523,3159300.0488021923
826539705,727927.0585277387,3161179.761416509
11010136067,727703.6212054994,3161020.3797369935
826539915,729814.4500794157,3159205.27137487
826539722,729384.582698311,3160638.8683182024
5781016650,729268.9029314017,3160658.0153662954
826539723,728497.7372804311,3161375.0634565856
12211345029,730421.9086466088,3158798.2946864767
826539918,728331.1679727342,3160347.29574091
10996648912,728190.9296544794,3161236.066195378
826539750,728484.3808167786,3161514.8291797633
826540126,728347.5817120019,3160353.037324349
9708538590,728977.6854184722,3161447.077960176
826539780,729236.090782304,3160139.2004241785
6627351995,729247.2030336057,3160132.1774461777
6627351991,729271.870764346,3160185.9363050223
6627351985,729106.1203768647,3159928.5103644454
826539792,728106.723295081,3160817.5650550863
2666116976,731136.598316492,3159284.4328966895
826539818,730515.8156739073,3159863.382205193
1820482815,730656.9698697622,3159858.773829197
6192555866,730507.6204997431,3159854.439538025
826540118,731164.8279583467,3158268.8439814453
9857227262,731299.5481489089,3158608.448001486
4215276256,728734.9662898185,3161574.77978686
6191493261,729351.8504733822,3160355.9121624
6759044588,729562.1966326059,3160415.6346141705
4214908334,729446.4312921667,3160591.5589683913
4212271978,728632.9994697375,3161062.7342400644
826539947,731217.3548684332,3159843.5779090193
11507972326,731234.3230407479,3159819.208783198
826540122,729822.304878091,3159218.142943384
11572275051,729240.7352492306,3159581.690602905
826539917,731324.124244567,3159161.063590044
9859709431,731373.0080990572,3159209.9053280805
6192824519,730997.2965281873,3159746.8008711156
826540082,727942.0939594376,3160749.976278476
1987285417,727705.242566573,3160927.8630558145
1819560517,730262.4196576013,3159847.1820352594
5781828939,728818.0984320889,3161154.006173707
6191620428,731128.8497127772,3159272.205509113
826540040,731665.8810763272,3159424.682888616
2666116993,731653.025450067,3159442.025407196
6193150389,731814.6861847851,3159540.088266202
9681688941,731869.287710692,3160017.5047397655
9855779761,732197.1063124413,3160004.721966879
826540107,728657.1946553527,3160739.8232028955
1817400583,731517.5159408915,3158047.6107193027
9857149766,729896.3387246295,3159328.3537624455
826570259,729546.8870822487,3161289.2376080565
6191424538,729543.669805732,3161213.600471723
826570617,729539.2802090929,3161289.7649516375
4212272097,729609.4117805295,3161286.23814155
826570263,729812.69976095,3161274.667066139
826570544,729885.2245593328,3161270.9227164756
826570460,729818.6588140719,3161467.4672990646
4212272093,729747.2524654323,3161279.925502915
826570278,729538.7835009876,3161068.2330690594
826570650,729598.5586450342,3161063.727094775
826570286,730067.9554189786,3161510.157853423
826570465,730065.5461340409,3161444.903210564
826570880,730181.9870395061,3161503.3386976346
826570768,729896.6585609067,3161519.9014288313
826570311,729490.9396443844,3161576.7004769747
5725485436,729379.3846708682,3161556.1103910482
826570313,729891.5503339998,3160911.026698357
11085039351,729798.1126956956,3160962.6927014147
9507892006,729968.337198429,3160872.2956248317
9587499649,729914.5644168782,3160970.9862541305
10264145258,729880.0990570615,3160876.9511087653
826570664,730590.4155673728,3161478.9041298614
826570989,730470.2739358578,3161410.6010996937
826570346,730318.4861577038,3161424.2594258026
826570626,730302.3001825113,3161192.8601586428
826570540,730321.7069205963,3161494.9743089243
826570352,729500.628763552,3161539.324949504
826570718,729509.2406249404,3161541.4561653826
11505205779,729360.309856839,3161375.860577336
826570354,730599.0138111333,3161613.535600523
826570914,730481.7615278082,3161620.3759856657
826570382,729539.453307218,3161387.8727759724
11387093532,729536.5860990635,3161400.312507818
10706627553,729526.499844788,3161379.491713099
826570413,729876.642373815,3161626.0401410297
826570625,729805.4976357284,3161608.944225525
826570703,729889.4775271268,3161588.039110738
826570416,729525.2140070123,3161475.619517889
11387093533,729543.7928255047,3161401.218737821
4212272119,729762.4291005146,3161526.892721779
826570422,729500.3510239628,3161577.993591408
826570506,729893.492892955,3161463.7129560737
826570801,729823.7200332426,3161540.823519274
9850108404,729893.1891097329,3161455.247017367
826570502,729933.1411915566,3161585.835665435
826570928,730186.0156292507,3161569.844897827
826570830,730474.501264209,3161485.8375594043
9852269532,729883.0239327457,3161209.9411134874
826570883,730188.5341139545,3161637.4745739223
826570620,730482.6900117225,3161658.7692434373
826570832,730298.8620109921,3161073.410131392
4215113141,729668.5828444589,3161058.757009461
9850108408,729598.033646771,3161054.547237682
826570662,729529.378237852,3161067.1063955096
11050336361,729530.3571939513,3161110.0905913888
826570876,729602.502705115,3161054.291074782
5781708339,729555.8229702627,3161001.9738104036
826570961,729547.1173254958,3161387.923120545
4212272109,729645.6691814801,3161384.2659180444
832671923,728498.7602279428,3162053.915183315
832672231,728504.7119161672,3162048.8865906405
832671959,728530.5270231478,3162083.8839438753
832671942,728434.8882015861,3161968.1370866536
1832086793,728476.2627850018,3162023.4620413035
1987490159,728441.7640100117,3161962.9047274985
832672125,728536.7189670359,3162086.610345055
9843658140,728435.1901302454,3162198.6224807426
832671993,728534.4163179435,3162079.203201677
833291188,728117.5289992912,3162581.8637941545
